qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
6392,930,826,9,26,8,01:27.8,01:26.9,01:26.6
6393,930,13,3,19,9,01:27.2,01:26.1,01:26.8
6394,930,817,9,3,10,01:27.6,01:26.7,01:26.8
6395,930,154,208,8,11,01:27.4,01:27.4,\N
6396,930,813,208,13,12,01:27.3,01:27.5,\N
6397,930,4,1,14,13,01:27.9,01:27.8,\N
6398,930,18,1,22,14,01:27.8,01:27.9,\N
6399,930,831,15,12,15,01:27.6,01:28.0,\N
6400,930,828,15,9,16,01:28.1,\N,\N
6401,930,807,10,27,17,01:28.4,\N,\N
6402,930,815,10,11,18,01:28.4,\N,\N
6403,930,829,209,28,19,01:31.2,\N,\N
6404,930,833,209,98,20,01:32.0,\N,\N
6405,931,1,131,44,1,01:16.6,01:15.9,01:15.1
6406,931,3,131,6,2,01:16.5,01:15.5,01:15.4
6407,931,20,6,5,3,01:17.5,01:16.2,01:15.8
6408,931,817,9,3,4,01:17.3,01:16.7,01:16.0
6409,931,826,9,26,5,01:16.8,01:16.5,01:16.2
6410,931,8,6,7,6,01:17.7,01:16.4,01:16.4
6411,931,815,10,11,7,01:17.4,01:17.0,01:16.8
6412,931,832,5,55,8,01:17.2,01:16.8,01:16.9
6413,931,813,208,13,9,01:17.6,01:16.8,01:16.9
6414,931,830,5,33,10,01:16.8,01:16.5,01:17.0
6415,931,154,208,8,11,01:17.8,01:17.0,\N
6416,931,18,1,22,12,01:17.5,01:17.1,\N
6417,931,807,10,27,13,01:17.6,01:17.2,\N
6418,931,13,3,19,14,01:17.7,01:17.3,\N
6419,931,4,1,14,15,01:17.8,01:26.6,\N
6420,931,831,15,12,16,01:18.1,\N,\N
6421,931,822,3,77,17,01:18.4,\N,\N
6422,931,828,15,9,18,01:18.5,\N,\N
6423,931,829,209,28,19,01:20.7,\N,\N
6424,931,833,209,98,20,01:20.9,\N,\N
6425,932,1,131,44,1,01:15.9,01:14.7,01:14.4
6426,932,3,131,6,2,01:15.9,01:14.7,01:14.7
6427,932,8,6,7,3,01:16.3,01:15.3,01:15.0
6428,932,822,3,77,4,01:16.6,01:15.5,01:15.1
6429,932,154,208,8,5,01:15.8,01:15.2,01:15.2
6430,932,813,208,13,6,01:16.1,01:15.6,01:15.3
6431,932,807,10,27,7,01:16.2,01:15.7,01:15.6
6432,932,826,9,26,8,01:16.4,01:15.9,01:16.1
6433,932,817,9,3,9,01:16.4,01:16.0,01:16.1
6434,932,815,10,11,10,01:16.8,01:16.0,01:16.3
6435,932,832,5,55,11,01:16.6,01:16.0,\N
6436,932,830,5,33,12,01:16.4,01:16.2,\N
6437,932,828,15,9,13,01:16.8,01:16.3,\N
6438,932,4,1,14,14,01:17.0,01:16.3,\N
6439,932,831,15,12,15,01:17.0,01:16.6,\N
6440,932,20,6,5,16,01:17.3,\N,\N
6441,932,13,3,19,17,01:17.9,\N,\N
6442,932,833,209,98,18,01:19.1,\N,\N
6443,932,829,209,28,19,01:19.2,\N,\N
6444,933,1,131,44,1,01:12.2,01:09.1,01:08.5
6445,933,3,131,6,2,01:11.0,01:08.6,01:08.7
6446,933,20,6,5,3,01:11.2,01:09.4,01:08.8
6447,933,13,3,19,4,01:11.8,01:09.7,01:09.2
6448,933,807,10,27,5,01:11.3,01:09.6,01:09.3
6449,933,822,3,77,6,01:11.9,01:09.6,01:09.3
6450,933,830,5,33,7,01:11.3,01:09.6,01:09.6
6451,933,826,9,26,8,01:12.1,01:10.2,01:09.7
6452,933,831,15,12,9,01:12.0,01:09.7,01:09.7
6453,933,154,208,8,10,01:11.8,01:09.9,\N
6454,933,813,208,13,11,01:11.7,01:10.4,\N
6455,933,828,15,9,12,01:12.4,01:10.4,\N
6456,933,832,5,55,13,01:11.2,01:10.5,\N
6457,933,817,9,3,14,01:12.0,01:10.5,\N
6458,933,4,1,14,15,01:12.5,01:10.7,\N
6459,933,815,10,11,16,01:12.5,\N,\N
6460,933,18,1,22,17,01:12.6,\N,\N
6461,933,8,6,7,18,01:12.9,\N,\N
6462,933,833,209,98,19,01:14.1,\N,\N
6463,933,829,209,28,20,01:15.4,\N,\N
6464,934,1,131,44,1,01:33.8,01:33.1,01:32.2
6465,934,3,131,6,2,01:33.5,01:32.7,01:32.4
6466,934,13,3,19,3,01:34.5,01:33.7,01:33.1
6467,934,822,3,77,4,01:34.2,01:33.0,01:33.1
6468,934,8,6,7,5,01:33.4,01:33.9,01:33.4
6469,934,20,6,5,6,01:33.6,01:33.6,01:33.5
6470,934,826,9,26,7,01:34.4,01:33.5,01:33.6
6471,934,832,5,55,8,01:34.6,01:34.1,01:33.6
6472,934,807,10,27,9,01:34.6,01:33.7,01:33.7
6473,934,817,9,3,10,01:34.3,01:33.7,01:33.9
6474,934,815,10,11,11,01:34.3,01:34.3,\N
6475,934,154,208,8,12,01:34.6,01:34.4,\N
6476,934,830,5,33,13,01:34.8,01:34.5,\N
6477,934,813,208,13,14,01:34.9,01:34.5,\N
6478,934,828,15,9,15,01:34.6,01:34.9,\N
6479,934,831,15,12,16,01:34.9,\N,\N
6480,934,4,1,14,17,01:35.0,\N,\N
6481,934,18,1,22,18,01:35.2,\N,\N
6482,934,829,209,28,19,01:37.4,\N,\N
6483,934,833,209,98,20,01:39.4,\N,\N
6484,936,1,131,44,1,01:22.9,01:22.3,01:22.0
6485,936,3,131,6,2,01:23.0,01:22.8,01:22.6
6486,936,20,6,5,3,01:23.3,01:23.2,01:22.7
6487,936,817,9,3,4,01:24.4,01:23.2,01:22.8
6488,936,8,6,7,5,01:23.6,01:23.5,01:23.0
6489,936,822,3,77,6,01:23.6,01:23.6,01:23.2
6490,936,826,9,26,7,01:23.6,01:23.6,01:23.3
6491,936,13,3,19,8,01:23.9,01:23.6,01:23.5
6492,936,830,5,33,9,01:24.0,01:23.8,01:23.7
6493,936,154,208,8,10,01:24.2,01:23.8,01:24.2
6494,936,807,10,27,11,01:24.1,01:23.8,\N
6495,936,832,5,55,12,01:24.6,01:23.9,\N
6496,936,815,10,11,13,01:24.4,01:24.5,\N
6497,936,813,208,13,14,01:23.9,01:24.6,\N
6498,936,4,1,14,15,01:24.6,\N,\N
6499,936,18,1,22,16,01:24.7,\N,\N
6500,936,828,15,9,17,01:24.8,\N,\N
6501,936,831,15,12,18,01:25.0,\N,\N
6502,936,833,209,98,19,01:27.4,\N,\N
6503,936,829,209,28,20,01:27.9,\N,\N
6504,937,1,131,44,1,01:48.9,01:48.0,01:47.2
6505,937,3,131,6,2,01:48.9,01:48.0,01:47.7
6506,937,822,3,77,3,01:49.0,01:49.0,01:48.5
6507,937,154,208,8,4,01:49.4,01:49.0,01:48.6
6508,937,815,10,11,5,01:49.0,01:48.8,01:48.6
6509,937,817,9,3,6,01:49.7,01:49.0,01:48.6
6510,937,13,3,19,7,01:49.7,01:48.8,01:48.7
6511,937,813,208,13,8,01:49.6,01:49.0,01:48.8
6512,937,20,6,5,9,01:49.3,01:48.8,01:48.8
6513,937,832,5,55,10,01:49.1,01:49.1,01:49.8
6514,937,807,10,27,11,01:49.5,01:49.1,\N
6515,937,826,9,26,12,01:49.5,01:49.2,\N
6516,937,828,15,9,13,01:49.5,01:49.6,\N
6517,937,8,6,7,14,01:49.3,\N,\N
6518,937,830,5,33,15,01:49.8,\N,\N
6519,937,831,15,12,16,01:50.0,\N,\N
6520,937,18,1,22,17,01:51.0,\N,\N
6521,937,4,1,14,18,01:51.4,\N,\N
6522,937,829,206,28,19,01:52.9,\N,\N
6523,937,833,206,98,20,01:53.1,\N,\N
6524,938,1,131,44,1,01:24.3,01:23.4,01:23.4
6525,938,8,6,7,2,01:24.7,01:23.8,01:23.6
6526,938,20,6,5,3,01:25.0,01:23.6,01:23.7
6527,938,3,131,6,4,01:24.6,01:23.9,01:23.7
6528,938,13,3,19,5,01:25.2,01:24.0,01:23.9
6529,938,822,3,77,6,01:25.0,01:24.3,01:24.1
6530,938,815,10,11,7,01:24.8,01:24.4,01:24.6
6531,938,154,208,8,8,01:25.1,01:24.4,01:25.1
6532,938,807,10,27,9,01:24.9,01:24.5,01:25.3
6533,938,828,15,9,10,01:25.1,01:24.5,01:26.2
6534,938,813,208,13,11,01:25.4,01:24.5,\N
6535,938,831,15,12,12,01:25.1,01:24.9,\N
6536,938,832,5,55,13,01:25.4,01:25.6,\N
6537,938,826,9,26,14,01:25.7,01:25.8,\N
6538,938,817,9,3,15,01:25.6,\N,\N
6539,938,18,1,22,16,01:26.1,\N,\N
6540,938,4,1,14,17,01:26.2,\N,\N
6541,938,829,209,28,18,01:27.7,\N,\N
6542,938,833,209,98,19,01:27.9,\N,\N
6543,938,830,5,33,20,\N,\N,\N
6544,939,20,6,5,1,01:46.0,01:44.7,01:43.9
6545,939,817,9,3,2,01:46.2,01:45.3,01:44.4
6546,939,8,6,7,3,01:46.5,01:45.1,01:44.7
6547,939,826,9,26,4,01:45.3,01:45.0,01:44.7
6548,939,1,131,44,5,01:45.8,01:45.7,01:45.3
6549,939,3,131,6,6,01:46.2,01:45.7,01:45.4
6550,939,822,3,77,7,01:46.2,01:45.9,01:45.7
6551,939,830,5,33,8,01:46.5,01:45.6,01:45.8
6552,939,13,3,19,9,01:46.9,01:45.7,01:46.1
6553,939,154,208,8,10,01:46.9,01:45.8,01:46.4
6554,939,807,10,27,11,01:46.7,01:46.3,\N
6555,939,4,1,14,12,01:46.6,01:46.3,\N
6556,939,815,10,11,13,01:46.6,01:46.4,\N
6557,939,832,5,55,14,01:46.5,01:46.9,\N
6558,939,18,1,22,15,01:45.9,01:47.0,\N
6559,939,831,15,12,16,01:47.0,\N,\N
6560,939,828,15,9,17,01:47.1,\N,\N
6561,939,813,208,13,18,01:47.3,\N,\N
6562,939,829,209,28,19,01:51.0,\N,\N
6563,939,834,209,53,20,01:51.5,\N,\N
6564,940,3,131,6,1,01:33.0,01:32.6,01:32.6
6565,940,1,131,44,2,01:32.8,01:32.8,01:32.7
6566,940,822,3,77,3,01:34.3,01:33.4,01:33.0
6567,940,20,6,5,4,01:34.4,01:33.8,01:33.2
6568,940,13,3,19,5,01:34.7,01:33.4,01:33.3
6569,940,8,6,7,6,01:34.2,01:33.4,01:33.3
6570,940,817,9,3,7,01:34.4,01:34.2,01:33.5
6571,940,154,208,8,8,01:34.4,01:34.3,01:34.0
6572,940,815,10,11,9,01:35.0,01:34.2,\N
6573,940,826,9,26,10,01:34.6,01:34.2,\N
6574,940,807,10,27,11,01:35.3,01:34.4,\N
6575,940,832,5,55,12,01:34.9,01:34.5,\N
6576,940,813,208,13,13,01:34.8,01:34.5,\N
6577,940,4,1,14,14,01:35.5,01:34.8,\N
6578,940,830,5,33,15,01:34.5,\N,\N
6579,940,18,1,22,16,01:35.7,\N,\N
6580,940,828,15,9,17,01:35.7,\N,\N
6581,940,831,15,12,18,01:35.8,\N,\N
6582,940,829,209,28,19,01:38.8,\N,\N
6583,940,834,209,53,20,01:47.1,\N,\N
6584,941,3,131,6,1,01:38.3,01:37.5,01:37.1
6585,941,1,131,44,2,01:38.6,01:37.7,01:37.4
6586,941,822,3,77,3,01:38.4,01:38.2,01:37.9
6587,941,20,6,5,4,01:38.6,01:38.4,01:38.0
6588,941,8,6,7,5,01:39.2,01:38.2,01:38.3
6589,941,807,10,27,6,01:39.3,01:38.7,01:38.7
6590,941,815,10,11,7,01:39.6,01:38.9,01:38.7
6591,941,154,208,8,8,01:39.1,01:38.8,01:38.8
6592,941,830,5,33,9,01:39.4,01:39.1,01:38.9
6593,941,817,9,3,10,01:39.6,01:39.0,01:39.7
6594,941,826,9,26,11,01:39.6,01:39.2,\N
6595,941,831,15,12,12,01:40.0,01:39.3,\N
6596,941,18,1,22,13,01:39.7,01:39.8,\N
6597,941,813,208,13,14,01:39.7,01:39.8,\N
6598,941,13,3,19,15,01:38.9,01:39.9,\N
6599,941,4,1,14,16,01:40.1,\N,\N
6600,941,828,15,9,17,01:40.7,\N,\N
6601,941,829,206,28,18,01:43.7,\N,\N
6602,941,833,206,98,19,01:43.8,\N,\N
6603,942,3,131,6,1,01:56.7,01:56.8,\N
6604,942,1,131,44,2,01:56.9,01:56.9,\N
6605,942,817,9,3,3,01:56.5,01:58.0,\N
6606,942,826,9,26,4,01:57.6,01:58.4,\N
6607,942,20,6,5,5,02:00.9,01:58.6,\N
6608,942,815,10,11,6,01:59.3,01:59.2,\N
6609,942,807,10,27,7,01:58.3,01:59.3,\N
6610,942,8,6,7,8,01:58.2,01:59.7,\N
6611,942,13,3,19,9,02:00.9,02:00.0,\N
6612,942,830,5,33,10,01:58.7,02:00.2,\N
6613,942,4,1,14,11,01:59.7,02:00.3,\N
6614,942,822,3,77,12,01:59.6,02:00.3,\N
6615,942,154,208,8,13,02:00.2,02:00.6,\N
6616,942,18,1,22,14,02:00.3,02:01.2,\N
6617,942,813,208,13,15,02:00.8,02:01.6,\N
6618,942,828,15,9,16,02:02.2,\N,\N
6619,942,831,15,12,17,02:03.2,\N,\N
6620,942,834,206,53,18,02:04.2,\N,\N
6621,942,829,206,28,19,02:04.5,\N,\N
6622,942,832,5,55,20,02:07.3,\N,\N
6623,943,3,131,6,1,01:20.4,01:20.1,01:19.5
6624,943,1,131,44,2,01:20.8,01:19.8,01:19.7
6625,943,20,6,5,3,01:20.5,01:20.0,01:19.8
6626,943,826,9,26,4,01:20.8,01:20.5,01:20.4
6627,943,817,9,3,5,01:21.2,01:20.8,01:20.4
6628,943,822,3,77,6,01:20.8,01:20.5,01:20.4
6629,943,13,3,19,7,01:21.4,01:20.6,01:20.6
6630,943,830,5,33,8,01:21.0,01:20.9,01:20.7
6631,943,815,10,11,9,01:21.0,01:20.7,01:20.7
6632,943,807,10,27,10,01:21.3,01:20.9,01:20.8
6633,943,832,5,55,11,01:21.0,01:20.9,\N
6634,943,154,208,8,12,01:21.6,01:21.0,\N
6635,943,813,208,13,13,01:21.5,01:21.3,\N
6636,943,828,15,9,14,01:21.3,01:21.5,\N
6637,943,8,6,7,15,01:21.4,01:22.5,\N
6638,943,4,1,14,16,01:21.8,\N,\N
6639,943,831,15,12,17,01:21.8,\N,\N
6640,943,834,206,53,18,01:24.1,\N,\N
6641,943,829,206,28,19,01:24.4,\N,\N
6642,943,18,1,22,20,\N,\N,\N
6643,944,3,131,6,1,01:11.7,01:12.2,01:11.3
6644,944,1,131,44,2,01:11.7,01:11.7,01:11.4
6645,944,20,6,5,3,01:12.2,01:11.9,01:11.8
6646,944,822,3,77,4,01:12.9,01:12.4,01:12.1
6647,944,8,6,7,5,01:12.2,01:12.2,01:12.1
6648,944,807,10,27,6,01:12.6,01:12.5,01:12.3
6649,944,826,9,26,7,01:12.7,01:12.5,01:12.3
6650,944,13,3,19,8,01:13.0,01:12.9,01:12.4
6651,944,817,9,3,9,01:12.6,01:12.8,01:12.4
6652,944,830,5,33,10,01:12.8,01:12.7,01:12.7
6653,944,831,15,12,11,01:13.1,01:13.0,\N
6654,944,832,5,55,12,01:13.3,01:13.0,\N
6655,944,815,10,11,13,01:13.1,01:13.1,\N
6656,944,828,15,9,14,01:13.3,01:13.2,\N
6657,944,154,208,8,15,01:13.1,01:13.9,\N
6658,944,813,208,13,16,01:13.4,\N,\N
6659,944,18,1,22,17,01:13.4,\N,\N
6660,944,834,206,53,18,01:16.2,\N,\N
6661,944,829,206,28,19,01:16.3,\N,\N
6662,944,4,1,14,20,\N,\N,\N
6663,945,3,131,6,1,01:41.1,01:41.0,01:40.2
6664,945,1,131,44,2,01:41.0,01:40.8,01:40.6
6665,945,8,6,7,3,01:42.5,01:41.6,01:41.1
6666,945,815,10,11,4,01:42.0,01:41.6,01:41.2
6667,945,817,9,3,5,01:42.3,01:41.8,01:41.4
6668,945,822,3,77,6,01:42.6,01:41.9,01:41.7
6669,945,807,10,27,7,01:42.0,01:41.9,01:41.7
6670,945,13,3,19,8,01:42.3,01:42.3,01:41.8
6671,945,826,9,26,9,01:42.5,01:42.3,01:41.9
6672,945,832,5,55,10,01:42.9,01:42.5,01:42.7
6673,945,830,5,33,11,01:42.9,01:42.5,\N
6674,945,18,1,22,12,01:42.6,01:42.7,\N
6675,945,813,208,13,13,01:42.9,01:42.8,\N
6676,945,831,15,12,14,01:42.9,01:43.6,\N
6677,945,154,208,8,15,01:42.6,\N,\N
6678,945,20,6,5,16,01:42.9,\N,\N
6679,945,4,1,14,17,01:43.2,\N,\N
6680,945,828,15,9,18,01:43.8,\N,\N
6681,945,829,209,28,19,01:46.3,\N,\N
6682,945,833,209,98,20,01:47.4,\N,\N
6683,948,1,131,44,1,01:25.4,01:24.6,01:23.8
6684,948,3,131,6,2,01:26.9,01:24.8,01:24.2
6685,948,20,6,5,3,01:26.9,01:25.3,01:24.7
6686,948,8,6,7,4,01:26.6,01:25.6,01:25.0
6687,948,830,5,33,5,01:26.9,01:25.6,01:25.4
6688,948,13,3,19,6,01:25.9,01:25.6,01:25.5
6689,948,832,5,55,7,01:27.1,01:25.4,01:25.6
6690,948,817,9,3,8,01:26.9,01:25.6,01:25.6
6691,948,815,10,11,9,01:26.6,01:25.8,\N
6692,948,807,10,27,10,01:26.6,01:25.9,\N
6693,948,822,3,77,11,01:27.1,01:26.0,\N
6694,948,4,1,14,12,01:26.5,01:26.1,\N
6695,948,18,1,22,13,01:26.7,01:26.3,\N
6696,948,835,4,30,14,01:27.2,01:27.6,\N
6697,948,825,4,20,15,01:27.3,01:27.7,\N
6698,948,828,15,9,16,01:27.4,\N,\N
6699,948,831,15,12,17,01:28.0,\N,\N
6700,948,826,9,26,18,01:28.0,\N,\N
6701,948,154,210,8,19,01:28.3,\N,\N
6702,948,821,210,21,20,01:29.6,\N,\N
6703,948,837,209,88,21,01:29.6,\N,\N
6704,948,836,209,94,22,01:29.6,\N,\N
6705,949,1,131,44,1,01:31.4,01:30.0,01:29.5
6706,949,3,131,6,2,01:31.3,01:30.5,01:29.6
6707,949,20,6,5,3,01:31.6,01:30.4,01:30.0
6708,949,8,6,7,4,01:31.7,01:30.6,01:30.2
6709,949,817,9,3,5,01:31.4,01:31.1,01:30.9
6710,949,822,3,77,6,01:31.7,01:30.9,01:31.2
6711,949,13,3,19,7,01:32.0,01:31.4,01:31.2
6712,949,807,10,27,8,01:32.0,01:31.6,01:31.6
6713,949,154,210,8,9,01:32.0,01:31.8,\N
6714,949,830,5,33,10,01:31.9,01:31.8,\N
6715,949,832,5,55,11,01:31.7,01:31.8,\N
6716,949,838,1,47,12,01:32.5,01:31.9,\N
6717,949,821,210,21,13,01:32.1,01:31.9,\N
6718,949,18,1,22,14,01:32.0,01:32.0,\N
6719,949,826,9,26,15,01:32.6,01:32.2,\N
6720,949,836,209,94,16,01:32.8,\N,\N
6721,949,828,15,9,17,01:32.8,\N,\N
6722,949,815,10,11,18,01:32.9,\N,\N
6723,949,825,4,20,19,01:33.2,\N,\N
6724,949,835,4,30,20,01:33.4,\N,\N
6725,949,837,209,88,21,01:34.2,\N,\N
6726,949,831,15,12,22,01:34.4,\N,\N
6727,950,3,131,6,1,01:37.7,01:36.2,01:35.4
6728,950,817,9,3,2,01:37.7,01:36.8,01:35.9
6729,950,8,6,7,3,01:37.3,01:36.1,01:36.0
6730,950,20,6,5,4,01:37.0,01:36.2,01:36.2
6731,950,822,3,77,5,01:37.5,01:36.8,01:36.3
6732,950,826,9,26,6,01:37.7,01:36.9,01:36.4
6733,950,815,10,11,7,01:38.1,01:37.1,01:36.9
6734,950,832,5,55,8,01:37.7,01:37.2,01:36.9
6735,950,830,5,33,9,01:38.2,01:37.3,01:37.2
6736,950,807,10,27,10,01:38.2,01:37.3,\N
6737,950,13,3,19,11,01:38.0,01:37.3,\N
6738,950,4,1,14,12,01:38.5,01:38.8,\N
6739,950,18,1,22,13,01:37.6,01:39.1,\N
6740,950,154,210,8,14,01:38.4,01:39.8,\N
6741,950,828,15,9,15,01:38.3,01:40.7,\N
6742,950,831,15,12,16,01:38.7,01:42.4,\N
6743,950,825,4,20,17,01:38.7,\N,\N
6744,950,821,210,21,18,01:38.8,\N,\N
6745,950,835,4,30,19,01:39.5,\N,\N
6746,950,837,209,88,20,01:40.3,\N,\N
6747,950,836,209,94,21,\N,\N,\N
6748,950,1,131,44,22,\N,\N,\N
6749,951,3,131,6,1,01:36.1,01:35.3,01:35.4
6750,951,20,6,5,2,01:36.6,01:36.6,01:36.1
6751,951,822,3,77,3,01:37.7,01:37.1,01:36.5
6752,951,8,6,7,4,01:37.0,01:36.7,01:36.7
6753,951,13,3,19,5,01:37.8,01:37.2,01:37.0
6754,951,817,9,3,6,01:38.1,01:37.6,01:37.1
6755,951,815,10,11,7,01:38.0,01:37.3,01:37.2
6756,951,826,9,26,8,01:38.3,01:37.6,01:37.5
6757,951,830,5,33,9,01:38.1,01:37.5,01:37.6
6758,951,1,131,44,10,01:36.0,01:35.8,\N
6759,951,832,5,55,11,01:37.8,01:37.7,\N
6760,951,18,1,22,12,01:38.3,01:37.7,\N
6761,951,807,10,27,13,01:38.6,01:37.8,\N
6762,951,4,1,14,14,01:38.0,01:37.8,\N
6763,951,154,210,8,15,01:38.4,01:38.1,\N
6764,951,821,210,21,16,01:38.7,01:38.1,\N
6765,951,825,4,20,17,01:38.9,\N,\N
6766,951,835,4,30,18,01:39.0,\N,\N
6767,951,831,15,12,19,01:39.0,\N,\N
6768,951,836,209,94,20,01:39.4,\N,\N
6769,951,837,209,88,21,01:39.5,\N,\N
6770,951,828,15,9,22,01:39.5,\N,\N
6771,952,1,131,44,1,01:23.2,01:22.2,01:22.0
6772,952,3,131,6,2,01:23.0,01:22.8,01:22.3
6773,952,817,9,3,3,01:23.7,01:23.6,01:22.7
6774,952,830,9,33,4,01:23.6,01:23.2,01:23.1
6775,952,8,6,7,5,01:23.8,01:23.5,01:23.1
6776,952,20,6,5,6,01:24.1,01:23.7,01:23.3
6777,952,822,3,77,7,01:24.3,01:24.0,01:23.5
6778,952,832,5,55,8,01:24.5,01:24.1,01:23.6
6779,952,815,10,11,9,01:24.7,01:24.0,01:23.8
6780,952,4,1,14,10,01:24.6,01:24.2,01:24.0
6781,952,807,10,27,11,01:24.5,01:24.2,\N
6782,952,18,1,22,12,01:24.6,01:24.3,\N
6783,952,826,5,26,13,01:24.7,01:24.4,\N
6784,952,154,210,8,14,01:24.7,01:24.5,\N
6785,952,825,4,20,15,01:24.7,01:24.6,\N
6786,952,821,210,21,16,01:24.4,01:24.8,\N
6787,952,835,4,30,17,01:24.9,\N,\N
6788,952,13,3,19,18,01:24.9,\N,\N
6789,952,828,15,9,19,01:25.2,\N,\N
6790,952,831,15,12,20,01:25.6,\N,\N
6791,952,836,209,94,21,01:25.7,\N,\N
6792,952,837,209,88,22,01:25.9,\N,\N
6793,953,817,9,3,1,01:14.9,01:14.4,01:13.6
6794,953,3,131,6,2,01:14.9,01:14.0,01:13.8
6795,953,1,131,44,3,01:14.8,01:14.1,01:13.9
6796,953,20,6,5,4,01:14.6,01:14.3,01:14.6
6797,953,807,10,27,5,01:15.3,01:15.0,01:14.7
6798,953,8,6,7,6,01:15.5,01:14.8,01:14.7
6799,953,832,5,55,7,01:15.5,01:14.8,01:14.7
6800,953,815,10,11,8,01:15.3,01:14.9,01:14.9
6801,953,826,5,26,9,01:15.4,01:14.8,01:15.3
6802,953,4,1,14,10,01:15.5,01:15.1,01:15.4
6803,953,822,3,77,11,01:15.5,01:15.3,\N
6804,953,821,210,21,12,01:15.6,01:15.3,\N
6805,953,18,1,22,13,01:15.6,01:15.4,\N
6806,953,13,3,19,14,01:15.7,01:15.4,\N
6807,953,154,210,8,15,01:15.5,01:15.6,\N
6808,953,825,4,20,16,01:16.3,01:16.1,\N
6809,953,828,15,9,17,01:16.3,\N,\N
6810,953,835,4,30,18,01:16.6,\N,\N
6811,953,837,209,88,19,01:17.3,\N,\N
6812,953,836,209,94,20,01:17.5,\N,\N
6813,953,830,9,33,21,01:22.5,\N,\N
6814,953,831,15,12,22,\N,\N,\N
6815,954,1,131,44,1,01:14.1,01:13.1,01:12.8
6816,954,3,131,6,2,01:13.7,01:13.1,01:12.9
6817,954,20,6,5,3,01:13.9,01:13.9,01:13.0
6818,954,817,9,3,4,01:14.0,01:13.5,01:13.2
6819,954,830,9,33,5,01:14.6,01:13.8,01:13.4
6820,954,8,6,7,6,01:14.5,01:13.8,01:13.6
6821,954,822,3,77,7,01:14.4,01:13.8,01:13.7
6822,954,13,3,19,8,01:14.8,01:13.9,01:13.8
6823,954,807,10,27,9,01:14.7,01:14.2,01:14.0
6824,954,4,1,14,10,01:15.0,01:14.3,01:14.3
6825,954,815,10,11,11,01:14.8,01:14.3,\N
6826,954,18,1,22,12,01:14.8,01:14.4,\N
6827,954,826,5,26,13,01:14.8,01:14.5,\N
6828,954,821,210,21,14,01:15.1,01:14.6,\N
6829,954,154,210,8,15,01:15.4,01:14.8,\N
6830,954,832,5,55,16,01:14.7,01:22.0,\N
6831,954,835,4,30,17,01:15.5,\N,\N
6832,954,836,209,94,18,01:15.6,\N,\N
6833,954,828,15,9,19,01:15.6,\N,\N
6834,954,831,15,12,20,01:16.7,\N,\N
6835,954,837,209,88,21,01:17.1,\N,\N
6836,955,3,131,6,1,01:43.7,01:42.5,01:42.8
6837,955,815,10,11,2,01:44.5,01:43.9,01:43.5
6838,955,817,9,3,3,01:44.6,01:44.1,01:44.0
6839,955,20,6,5,4,01:45.1,01:44.5,01:44.0
6840,955,8,6,7,5,01:44.9,01:44.5,01:44.3
6841,955,13,3,19,6,01:45.5,01:44.7,01:44.5
6842,955,826,5,26,7,01:44.7,01:44.7,01:44.7
6843,955,822,3,77,8,01:44.7,01:44.5,01:45.2
6844,955,830,9,33,9,01:44.9,01:44.4,01:45.6
6845,955,1,131,44,10,01:44.3,01:43.5,02:02.0
6846,955,154,210,8,11,01:45.5,01:44.8,\N
6847,955,807,10,27,12,01:44.9,01:44.8,\N
6848,955,832,5,55,13,01:44.8,01:45.0,\N
6849,955,4,1,14,14,01:45.5,01:45.3,\N
6850,955,821,210,21,15,01:45.3,01:45.3,\N
6851,955,831,15,12,16,01:45.5,01:46.0,\N
6852,955,837,209,88,17,01:45.7,\N,\N
6853,955,836,209,94,18,01:45.7,\N,\N
6854,955,18,1,22,19,01:45.8,\N,\N
6855,955,828,15,9,20,01:46.2,\N,\N
6856,955,825,4,20,21,01:46.3,\N,\N
6857,955,835,4,30,22,01:46.4,\N,\N
6858,956,1,131,44,1,01:06.9,01:06.2,01:07.9
6859,956,3,131,6,2,01:06.5,01:06.4,01:08.5
6860,956,807,10,27,3,01:07.4,01:07.3,01:09.3
6861,956,20,6,5,4,01:06.8,01:06.6,01:09.8
6862,956,18,1,22,5,01:07.7,01:07.6,01:09.9
6863,956,8,6,7,6,01:07.2,01:06.9,01:09.9
6864,956,817,9,3,7,01:07.5,01:06.8,01:10.0
6865,956,822,3,77,8,01:07.1,01:06.9,01:10.4
6866,956,830,9,33,9,01:07.1,01:06.9,01:11.2
6867,956,13,3,19,10,01:07.4,01:07.1,01:12.0
6868,956,821,210,21,11,01:07.7,01:07.6,\N
6869,956,836,209,94,12,01:07.6,01:07.7,\N
6870,956,154,210,8,13,01:07.7,01:07.9,\N
6871,956,4,1,14,14,01:07.7,01:08.2,\N
6872,956,832,5,55,15,01:07.6,\N,\N
6873,956,815,10,11,16,01:07.7,\N,\N
6874,956,825,4,20,17,01:07.9,\N,\N
6875,956,835,4,30,18,01:08.0,\N,\N
6876,956,837,209,88,19,01:08.0,\N,\N
6877,956,826,5,26,20,01:08.4,\N,\N
6878,956,828,15,9,21,01:08.4,\N,\N
6879,956,831,15,12,22,01:08.4,\N,\N
6880,957,1,131,44,1,01:30.7,01:29.2,01:29.3
6881,957,3,131,6,2,01:30.7,01:30.0,01:29.6
